,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CallDurationMinutes
2440,57,retired,divorced,primary,0,720,0,0,telephone,17,feb,4,-1,0,none,13:47:38,13:51:00,3.0
2441,40,management,divorced,tertiary,0,3426,0,0,cellular,11,aug,3,-1,0,none,09:34:30,09:36:04,1.0
2442,46,blue-collar,single,primary,0,2851,1,0,none,19,may,2,-1,0,none,11:52:48,11:54:50,2.0
2443,37,unemployed,single,tertiary,0,1316,1,0,cellular,18,nov,1,172,2,failure,17:52:48,17:59:17,6.0
2444,41,services,divorced,tertiary,0,1583,1,0,cellular,9,jul,1,-1,0,none,09:07:19,09:18:21,11.0
2445,37,services,married,secondary,0,523,1,0,telephone,19,nov,1,-1,0,none,11:17:14,11:17:35,0.0
2446,35,blue-collar,married,,0,444,0,0,cellular,2,jun,2,-1,0,none,15:38:18,15:39:17,0.0
2447,33,services,divorced,secondary,0,44,0,1,cellular,23,jul,1,-1,0,none,17:14:20,17:23:09,8.0
2448,27,admin.,married,tertiary,0,73,0,0,cellular,10,feb,1,-1,0,none,15:47:32,15:50:11,2.0
2449,28,management,single,tertiary,0,223,1,0,telephone,27,aug,2,119,1,other,15:43:05,15:45:42,2.0
2450,54,management,divorced,secondary,0,300,1,0,cellular,20,nov,2,-1,0,none,16:12:14,16:21:36,9.0
2451,35,admin.,divorced,secondary,0,1224,1,0,cellular,3,nov,1,-1,0,none,15:15:38,15:18:45,3.0
2452,47,entrepreneur,married,tertiary,0,0,0,0,telephone,18,nov,2,-1,0,none,12:42:47,12:44:30,1.0
2453,42,management,married,tertiary,0,1435,1,0,cellular,7,may,1,-1,0,none,13:26:31,13:45:39,19.0
2454,31,management,married,tertiary,0,1812,0,0,cellular,12,aug,1,104,1,success,17:37:32,17:39:24,1.0
2455,32,technician,single,tertiary,0,4071,0,0,cellular,30,jun,2,-1,0,none,13:43:33,13:48:52,5.0
2456,26,admin.,married,secondary,0,354,1,0,cellular,8,may,5,347,5,other,16:12:33,16:17:15,4.0
2457,39,blue-collar,married,secondary,0,3231,1,1,none,5,jun,2,-1,0,none,09:54:21,09:57:05,2.0
2458,60,blue-collar,married,primary,0,0,0,1,cellular,13,aug,4,-1,0,none,17:02:20,17:07:44,5.0
2459,52,self-employed,married,secondary,0,273,0,0,none,7,may,1,-1,0,none,15:57:45,16:01:32,3.0
2460,28,self-employed,single,secondary,0,-395,1,0,none,30,jun,4,-1,0,none,13:42:02,13:44:23,2.0
2461,33,admin.,divorced,secondary,0,294,1,0,cellular,8,may,1,-1,0,none,09:35:53,09:48:36,12.0
2462,44,blue-collar,married,secondary,0,6491,1,0,cellular,19,nov,2,174,1,failure,09:00:53,09:02:59,2.0
2463,67,retired,divorced,secondary,0,704,0,0,cellular,8,feb,2,97,1,success,14:59:07,15:02:13,3.0
2464,36,management,married,tertiary,0,6153,0,0,telephone,17,nov,3,-1,0,none,16:34:40,16:38:40,4.0
2465,37,blue-collar,married,primary,0,3370,1,0,cellular,20,nov,4,-1,0,none,16:32:27,16:35:03,2.0
2466,52,admin.,married,secondary,0,941,0,0,cellular,4,feb,2,-1,0,none,11:13:06,11:14:35,1.0
2467,55,retired,divorced,secondary,0,2204,0,0,cellular,22,feb,1,264,1,failure,14:29:12,14:33:33,4.0
2468,28,student,single,secondary,0,404,1,0,cellular,18,may,2,367,4,other,10:26:46,10:27:19,0.0
2469,33,entrepreneur,married,tertiary,0,87,1,1,cellular,21,nov,4,-1,0,none,10:45:00,10:47:21,2.0
2470,38,self-employed,married,tertiary,0,3139,1,0,cellular,18,nov,2,-1,0,none,12:01:52,12:04:49,2.0
2471,67,retired,married,secondary,0,1146,0,0,cellular,13,nov,1,92,2,failure,11:06:08,11:10:27,4.0
2472,40,services,married,primary,0,-9,1,0,none,15,may,2,-1,0,none,17:40:43,17:56:03,15.0
2473,38,admin.,married,secondary,0,755,1,0,cellular,17,feb,1,-1,0,none,17:23:29,17:25:29,2.0
2474,29,technician,single,tertiary,0,262,1,1,cellular,29,jul,9,-1,0,none,09:07:02,09:15:32,8.0
2475,30,admin.,single,secondary,0,-213,1,1,none,27,may,1,-1,0,none,16:45:14,16:57:45,12.0
2476,45,admin.,divorced,secondary,0,2519,0,0,cellular,21,nov,1,-1,0,none,11:25:20,11:33:10,7.0
2477,32,blue-collar,married,primary,0,902,1,0,none,27,may,2,-1,0,none,12:11:23,12:13:09,1.0
2478,54,technician,married,secondary,0,1349,0,0,telephone,11,aug,6,-1,0,none,17:02:39,17:14:16,11.0
2479,25,admin.,single,secondary,0,96,0,0,none,26,may,1,-1,0,none,14:26:47,14:31:40,4.0
2480,37,technician,married,tertiary,0,122,0,0,cellular,25,jun,2,318,3,other,11:56:42,12:01:08,4.0
2481,52,technician,married,secondary,0,0,1,0,cellular,7,sep,1,294,1,failure,09:51:49,09:55:20,3.0
2482,27,admin.,married,secondary,0,1595,0,0,cellular,29,dec,2,197,2,success,16:59:42,17:02:58,3.0
2483,37,management,married,tertiary,0,5106,0,0,cellular,30,apr,1,-1,0,none,13:40:25,13:44:29,4.0
2484,55,blue-collar,married,secondary,0,0,0,0,none,12,jun,2,-1,0,none,17:01:33,17:11:47,10.0
2485,48,blue-collar,married,secondary,0,1405,1,0,none,14,may,2,-1,0,none,10:50:14,11:00:43,10.0
2486,51,management,married,tertiary,0,346,0,0,cellular,12,feb,1,92,5,success,17:46:33,17:48:35,2.0
2487,31,technician,single,secondary,0,198,0,0,cellular,30,jan,4,-1,0,none,17:49:54,17:56:00,6.0
2488,38,technician,married,secondary,0,4539,0,0,cellular,16,sep,1,-1,0,none,16:16:04,16:22:31,6.0
2489,31,management,married,tertiary,0,141,1,0,cellular,4,feb,2,238,7,other,15:32:50,15:42:22,9.0
2490,40,services,single,secondary,0,65,1,0,cellular,15,may,3,-1,0,none,09:23:52,09:24:07,0.0
2491,41,blue-collar,married,secondary,0,429,1,0,none,13,may,1,-1,0,none,10:35:01,10:39:05,4.0
2492,46,blue-collar,married,secondary,0,640,1,0,cellular,12,mar,1,182,4,success,09:12:21,09:15:56,3.0
2493,32,blue-collar,married,secondary,0,101,1,0,none,19,may,4,-1,0,none,14:48:23,14:51:34,3.0
2494,38,management,married,tertiary,0,1308,1,0,cellular,2,feb,1,-1,0,none,09:06:43,09:17:09,10.0
2495,59,unemployed,married,secondary,0,4497,1,0,cellular,4,feb,1,251,1,failure,17:43:31,17:47:04,3.0
2496,41,blue-collar,married,primary,0,258,1,0,none,7,may,1,-1,0,none,10:02:51,10:07:03,4.0
2497,31,blue-collar,married,secondary,0,873,1,0,none,23,may,4,-1,0,none,13:39:31,13:41:56,2.0
2498,48,management,married,tertiary,0,1167,1,1,cellular,1,jun,1,-1,0,none,09:08:22,09:12:46,4.0
2499,37,management,married,tertiary,0,238,0,0,cellular,3,feb,1,92,1,success,17:23:29,17:26:34,3.0
2500,28,services,single,secondary,0,0,0,1,cellular,16,jul,1,-1,0,none,12:12:33,12:14:46,2.0
2501,47,management,single,tertiary,0,512,0,0,cellular,15,jul,2,-1,0,none,10:52:19,10:53:57,1.0
2502,56,services,married,secondary,0,705,1,0,none,29,may,2,-1,0,none,09:54:20,09:56:51,2.0
2503,45,management,married,tertiary,0,1034,0,1,cellular,24,jul,4,-1,0,none,10:14:35,10:44:55,30.0
2504,30,unemployed,single,secondary,0,79,0,1,cellular,5,feb,2,196,1,failure,09:12:48,09:21:36,8.0
2505,29,unemployed,single,tertiary,0,70,0,0,cellular,25,may,1,-1,0,none,12:30:12,12:36:45,6.0
2506,40,unemployed,married,secondary,0,219,1,0,cellular,17,nov,2,196,1,failure,09:58:16,10:01:40,3.0
2507,65,retired,married,primary,0,3629,0,0,cellular,27,apr,1,-1,0,none,17:00:33,17:03:01,2.0
2508,46,management,married,tertiary,0,0,0,0,cellular,27,aug,2,-1,0,none,11:38:55,11:40:56,2.0
2509,31,blue-collar,married,secondary,0,3311,1,0,none,20,may,1,-1,0,none,17:55:09,18:07:08,11.0
2510,33,blue-collar,married,secondary,0,43,1,0,cellular,14,may,2,358,2,failure,12:43:08,12:48:40,5.0
2511,47,management,married,,0,4189,1,0,cellular,19,nov,3,-1,0,none,12:44:28,12:52:37,8.0
2512,45,blue-collar,married,primary,0,1291,1,0,cellular,28,aug,17,-1,0,none,09:52:21,09:55:30,3.0
2513,35,management,single,tertiary,0,643,1,0,none,23,may,1,-1,0,none,14:15:27,14:20:49,5.0
2514,41,housemaid,married,secondary,0,879,0,0,none,5,jun,2,-1,0,none,17:20:17,17:37:50,17.0
2515,28,admin.,single,,0,24,1,0,cellular,18,jul,2,-1,0,none,14:17:49,14:24:44,6.0
2516,35,admin.,married,secondary,0,-203,1,0,cellular,11,jul,2,-1,0,none,12:47:53,13:15:22,27.0
2517,36,technician,married,tertiary,0,202,0,0,cellular,29,jan,1,120,3,failure,11:46:43,11:51:56,5.0
2518,49,management,divorced,tertiary,0,351,1,0,cellular,21,jul,2,-1,0,none,16:19:21,16:25:17,5.0
2519,43,blue-collar,married,secondary,1,-7,0,0,none,8,may,1,-1,0,none,13:19:05,13:20:15,1.0
2520,36,admin.,single,tertiary,0,5007,1,0,cellular,8,oct,3,331,4,failure,15:47:50,15:50:05,2.0
2521,29,self-employed,single,tertiary,0,814,0,0,none,13,aug,1,-1,0,none,17:39:10,17:46:51,7.0
2522,56,unemployed,married,secondary,0,12,0,0,cellular,12,oct,3,187,1,failure,16:18:47,16:27:18,8.0
2523,55,technician,married,secondary,0,0,0,0,cellular,19,nov,1,-1,0,none,10:23:49,10:29:25,5.0
2524,83,retired,married,secondary,0,0,0,0,cellular,18,mar,10,-1,0,none,13:06:54,13:09:14,2.0
2525,34,management,single,tertiary,0,681,0,0,cellular,6,aug,2,-1,0,none,10:00:14,10:10:51,10.0
2526,29,admin.,married,secondary,0,7707,1,0,cellular,29,apr,2,334,2,failure,13:32:15,13:48:16,16.0
2527,43,technician,divorced,secondary,0,353,1,0,none,23,may,1,-1,0,none,13:26:23,13:28:56,2.0
2528,27,entrepreneur,married,secondary,0,2329,0,0,telephone,27,oct,1,-1,0,none,10:02:27,10:04:38,2.0
2529,68,retired,divorced,secondary,0,4189,0,0,telephone,14,jul,2,-1,0,none,12:27:49,12:42:46,14.0
2530,31,self-employed,single,tertiary,0,17924,1,0,cellular,14,may,1,174,3,failure,15:54:42,16:07:07,12.0
2531,33,technician,single,tertiary,0,258,0,0,cellular,12,mar,4,-1,0,none,12:50:16,12:51:36,1.0
2532,51,blue-collar,married,secondary,0,4787,1,0,cellular,7,apr,1,-1,0,none,10:07:13,10:22:08,14.0
2533,76,retired,divorced,primary,0,2693,0,0,cellular,23,apr,5,184,2,success,09:35:31,09:37:20,1.0
2534,35,blue-collar,married,secondary,0,0,1,1,cellular,20,apr,3,-1,0,none,15:20:11,15:22:14,2.0
2535,36,services,single,secondary,0,1482,1,0,cellular,18,nov,2,174,1,other,10:47:07,10:50:04,2.0
2536,32,blue-collar,married,secondary,0,356,1,0,cellular,8,may,3,-1,0,none,12:25:25,12:32:56,7.0
2537,39,blue-collar,married,secondary,0,167,1,1,cellular,12,may,1,-1,0,none,12:55:27,13:05:39,10.0
2538,30,blue-collar,single,secondary,0,327,1,0,telephone,18,may,2,-1,0,none,09:24:34,09:24:55,0.0
2539,58,housemaid,divorced,primary,0,3858,0,0,telephone,29,jul,6,-1,0,none,10:36:45,10:37:38,0.0
2540,29,admin.,married,secondary,0,943,1,0,none,4,jun,1,-1,0,none,11:37:53,11:43:48,5.0
2541,26,services,single,secondary,0,1347,0,0,telephone,18,jun,6,92,5,other,17:06:49,17:11:29,4.0
2542,51,management,married,tertiary,0,7631,0,0,cellular,20,aug,8,-1,0,none,15:04:42,15:19:38,14.0
2543,50,admin.,married,primary,0,82,0,0,cellular,22,aug,4,-1,0,none,13:40:43,13:42:24,1.0
2544,26,student,single,secondary,0,100,0,0,cellular,26,may,1,-1,0,none,11:19:19,11:26:44,7.0
2545,31,services,single,tertiary,0,1025,0,0,none,20,may,3,-1,0,none,09:06:36,09:07:48,1.0
2546,31,admin.,single,tertiary,0,2004,0,0,cellular,19,nov,1,-1,0,none,15:57:07,15:59:04,1.0
2547,27,admin.,single,secondary,0,557,1,0,cellular,13,may,2,-1,0,none,16:35:31,16:43:17,7.0
2548,59,technician,married,secondary,0,2528,0,1,none,19,jun,1,-1,0,none,10:26:58,10:30:34,3.0
2549,34,admin.,divorced,secondary,0,479,1,0,cellular,12,may,1,350,5,failure,17:42:20,17:50:55,8.0
2550,34,technician,married,tertiary,0,5060,1,0,cellular,21,aug,21,-1,0,none,13:13:30,13:13:42,0.0
2551,39,blue-collar,married,primary,0,867,1,0,none,7,may,1,-1,0,none,13:50:07,13:58:08,8.0
2552,34,blue-collar,married,primary,0,147,1,0,none,2,jun,3,-1,0,none,09:26:03,09:27:23,1.0
2553,34,technician,married,secondary,0,51,1,0,none,5,may,2,-1,0,none,13:40:29,13:40:48,0.0
2554,32,management,married,tertiary,0,3154,0,0,cellular,20,apr,2,150,2,failure,11:19:15,11:20:51,1.0
2555,30,management,single,tertiary,0,3289,0,0,cellular,2,jun,1,-1,0,none,11:47:46,11:49:37,1.0
2556,54,admin.,divorced,secondary,0,1872,0,0,cellular,13,feb,5,-1,0,none,10:44:55,10:52:14,7.0
2557,36,technician,single,secondary,1,-487,1,0,cellular,17,apr,1,-1,0,none,11:01:27,11:19:27,18.0
2558,33,management,single,tertiary,0,224,0,0,cellular,23,jun,2,107,2,success,11:32:38,11:38:20,5.0
2559,55,blue-collar,married,primary,0,82,1,0,none,8,may,2,-1,0,none,16:14:02,16:18:54,4.0
2560,30,blue-collar,single,secondary,1,447,0,0,none,14,may,6,-1,0,none,12:35:33,12:37:16,1.0
2561,53,blue-collar,divorced,primary,0,4401,0,0,telephone,11,aug,1,-1,0,none,14:28:46,14:33:00,4.0
2562,45,blue-collar,married,primary,1,-443,1,1,cellular,20,apr,1,-1,0,none,14:34:35,14:46:06,11.0
2563,35,management,married,secondary,0,724,1,0,cellular,14,jul,2,415,1,failure,15:07:33,15:12:20,4.0
2564,28,technician,single,secondary,0,154,1,0,cellular,18,feb,2,-1,0,none,11:25:08,11:32:04,6.0
2565,59,retired,married,primary,0,1245,0,0,none,18,jun,2,-1,0,none,12:26:52,12:30:17,3.0
2566,48,management,married,primary,0,5348,0,0,none,18,jun,1,-1,0,none,15:48:27,15:50:12,1.0
2567,46,management,married,secondary,0,5559,0,0,none,17,jun,1,-1,0,none,14:29:12,14:37:15,8.0
2568,41,services,divorced,secondary,0,0,0,0,cellular,14,jul,3,-1,0,none,10:38:39,10:40:12,1.0
2569,48,admin.,divorced,secondary,0,362,0,0,cellular,13,aug,1,-1,0,none,11:49:31,11:58:20,8.0
2570,92,retired,married,,0,775,0,0,cellular,22,oct,3,-1,0,none,15:05:17,15:10:30,5.0
2571,60,management,married,tertiary,0,371,0,1,cellular,11,aug,8,-1,0,none,11:55:00,11:56:42,1.0
2572,39,blue-collar,married,secondary,0,261,0,0,cellular,4,may,4,-1,0,none,11:42:46,11:56:47,14.0
2573,46,blue-collar,married,secondary,0,1568,1,0,cellular,2,jun,1,55,6,other,10:26:22,10:31:32,5.0
2574,42,blue-collar,divorced,secondary,0,1261,1,1,cellular,10,jul,1,-1,0,none,17:44:20,17:48:52,4.0
2575,28,management,single,tertiary,0,187,0,0,cellular,10,sep,1,93,2,success,11:50:43,11:54:58,4.0
2576,31,technician,married,tertiary,0,3382,0,0,cellular,30,apr,1,-1,0,none,13:13:43,13:26:02,12.0
2577,29,admin.,single,secondary,0,382,1,0,none,12,may,1,-1,0,none,15:21:33,15:29:13,7.0
2578,34,student,single,tertiary,0,3404,1,0,cellular,8,apr,1,139,5,failure,15:52:02,15:59:02,7.0
2579,58,retired,married,primary,0,565,0,0,telephone,8,oct,1,93,1,success,15:27:52,15:30:25,2.0
2580,50,blue-collar,married,secondary,0,9585,1,0,telephone,31,jul,6,-1,0,none,16:11:44,16:14:46,3.0
2581,34,technician,single,tertiary,0,9851,1,0,cellular,20,nov,5,-1,0,none,13:03:22,13:05:30,2.0
2582,37,blue-collar,single,secondary,0,847,0,0,none,20,jun,1,-1,0,none,11:46:39,11:47:33,0.0
2583,40,unemployed,single,tertiary,0,7968,0,0,cellular,2,jun,1,-1,0,none,17:11:48,17:21:44,9.0
2584,39,blue-collar,married,primary,0,830,1,0,none,8,may,2,-1,0,none,15:27:17,15:31:23,4.0
2585,31,technician,single,secondary,0,691,1,0,cellular,8,may,1,-1,0,none,17:36:10,17:39:28,3.0
2586,33,housemaid,married,tertiary,0,10,1,0,cellular,20,apr,1,322,2,failure,10:42:30,10:44:39,2.0
2587,46,admin.,single,secondary,0,533,0,0,cellular,22,may,1,-1,0,none,11:21:04,11:22:15,1.0
2588,43,self-employed,married,secondary,0,14144,1,0,cellular,21,nov,1,-1,0,none,16:50:49,16:59:13,8.0
2589,59,retired,married,primary,0,0,0,0,none,16,jun,1,-1,0,none,09:01:54,09:02:33,0.0
2590,41,blue-collar,married,primary,0,2453,1,0,none,15,may,1,-1,0,none,16:15:40,16:33:12,17.0
2591,60,housemaid,married,secondary,0,5,0,0,cellular,14,aug,5,-1,0,none,13:37:56,13:45:09,7.0
2592,45,management,married,tertiary,0,1363,1,0,none,15,may,5,-1,0,none,13:19:36,13:30:33,10.0
2593,55,retired,married,primary,0,628,0,1,cellular,6,aug,2,-1,0,none,14:51:22,14:53:25,2.0
2594,30,technician,married,secondary,0,455,1,0,cellular,21,nov,1,-1,0,none,12:22:22,12:35:00,12.0
2595,47,housemaid,divorced,primary,0,617,0,0,telephone,29,jul,7,-1,0,none,09:04:46,09:06:45,1.0
2596,32,admin.,single,tertiary,0,8866,0,0,cellular,18,mar,2,-1,0,none,09:38:17,09:42:55,4.0
2597,42,blue-collar,married,secondary,0,179,1,0,cellular,17,nov,1,-1,0,none,14:43:38,14:45:14,1.0
2598,58,retired,married,primary,0,0,1,0,none,16,jun,4,-1,0,none,14:35:15,14:38:39,3.0
2599,61,self-employed,divorced,tertiary,0,6,1,0,cellular,13,oct,1,182,2,success,12:46:32,12:50:02,3.0
2600,34,admin.,married,tertiary,0,882,0,0,cellular,13,aug,1,113,5,success,16:05:54,16:08:09,2.0
2601,33,management,single,secondary,0,-85,1,0,cellular,18,jul,1,-1,0,none,17:15:58,17:17:34,1.0
2602,30,technician,single,tertiary,0,0,0,0,cellular,22,aug,2,-1,0,none,10:19:41,10:21:42,2.0
2603,44,blue-collar,single,,0,4330,0,0,none,18,jun,9,-1,0,none,13:32:58,13:33:14,0.0
2604,28,services,single,secondary,0,1736,1,0,none,29,may,3,-1,0,none,15:42:33,15:44:52,2.0
2605,44,blue-collar,divorced,primary,0,75,1,0,cellular,16,apr,1,281,1,failure,10:47:32,10:57:46,10.0
2606,33,blue-collar,married,secondary,0,88,1,0,none,9,may,2,-1,0,none,15:55:44,15:56:41,0.0
2607,46,blue-collar,married,secondary,0,922,0,1,cellular,14,jul,2,-1,0,none,14:29:32,14:32:03,2.0
2608,29,services,married,secondary,0,1135,1,0,cellular,17,feb,1,-1,0,none,17:41:21,17:46:44,5.0
2609,35,unemployed,married,secondary,0,977,1,0,cellular,4,may,4,91,1,other,16:13:50,16:14:42,0.0
2610,25,technician,single,secondary,0,139,0,1,cellular,12,oct,1,-1,0,none,10:50:06,10:52:24,2.0
2611,35,blue-collar,single,secondary,0,-257,1,0,none,30,may,7,-1,0,none,15:17:38,15:22:50,5.0
2612,47,services,married,tertiary,0,871,0,0,cellular,22,aug,9,-1,0,none,14:51:05,15:01:07,10.0
2613,30,management,married,tertiary,0,419,1,0,cellular,4,jun,1,-1,0,none,16:20:26,16:23:40,3.0
2614,29,management,single,tertiary,0,9407,0,0,cellular,4,may,6,-1,0,none,09:08:21,09:12:48,4.0
2615,45,technician,married,secondary,0,1,1,0,cellular,17,nov,1,-1,0,none,11:02:44,11:09:57,7.0
2616,35,services,married,tertiary,0,4564,0,0,cellular,18,aug,6,-1,0,none,13:55:43,13:56:28,0.0
2617,45,blue-collar,divorced,primary,0,104,1,0,none,16,may,4,-1,0,none,14:49:07,14:52:33,3.0
2618,33,technician,single,secondary,0,1429,1,0,cellular,31,aug,8,-1,0,none,15:49:09,15:53:37,4.0
2619,43,unemployed,single,primary,0,698,1,0,none,14,may,1,-1,0,none,12:08:01,12:13:23,5.0
2620,43,admin.,married,secondary,0,429,1,0,none,27,may,4,-1,0,none,17:05:42,17:09:24,3.0
2621,56,retired,married,secondary,1,101,0,1,none,19,jun,1,-1,0,none,14:20:04,14:25:34,5.0
2622,47,technician,divorced,secondary,0,165,0,0,none,18,jun,3,-1,0,none,10:10:34,10:12:13,1.0
2623,32,management,married,secondary,0,0,0,0,cellular,20,aug,4,-1,0,none,12:25:04,12:27:46,2.0
2624,35,technician,married,secondary,0,2355,1,0,cellular,9,jul,1,-1,0,none,15:21:33,15:30:08,8.0
2625,39,self-employed,divorced,secondary,0,0,1,0,none,23,may,2,-1,0,none,16:22:17,16:25:47,3.0
2626,57,retired,married,secondary,0,1230,0,0,cellular,22,feb,1,-1,0,none,13:21:44,13:25:04,3.0
2627,53,entrepreneur,married,,0,28,0,0,cellular,31,jul,2,-1,0,none,15:05:41,15:07:38,1.0
2628,36,unemployed,married,primary,0,2347,1,0,cellular,21,nov,3,-1,0,none,14:54:01,14:54:06,0.0
2629,52,management,married,tertiary,0,1392,0,0,cellular,28,jan,2,205,3,failure,12:58:16,13:16:57,18.0
2630,43,management,divorced,tertiary,0,187,0,0,cellular,5,aug,1,-1,0,none,16:45:12,16:48:07,2.0
2631,45,blue-collar,single,secondary,0,0,0,0,cellular,5,aug,2,472,1,success,17:33:37,17:39:51,6.0
2632,40,blue-collar,married,secondary,0,498,1,0,cellular,8,may,2,298,4,failure,13:42:22,13:43:17,0.0
2633,50,management,married,tertiary,0,253,0,0,cellular,28,may,9,-1,0,none,13:32:27,13:41:00,8.0
2634,52,services,married,primary,0,14,0,1,cellular,28,jul,5,-1,0,none,17:35:13,17:36:08,0.0
2635,41,self-employed,married,tertiary,0,231,0,0,cellular,7,aug,2,-1,0,none,09:19:22,09:25:14,5.0
2636,40,blue-collar,married,secondary,0,1161,1,1,none,16,may,8,-1,0,none,10:53:24,10:58:16,4.0
2637,42,admin.,single,secondary,0,-247,1,1,telephone,21,oct,1,166,1,other,12:04:23,12:13:02,8.0
2638,32,technician,single,tertiary,0,705,1,0,cellular,20,apr,4,-1,0,none,17:10:50,17:11:10,0.0
2639,48,blue-collar,married,,0,2201,1,0,none,29,may,2,-1,0,none,14:37:22,14:43:26,6.0
2640,30,technician,married,secondary,0,-206,1,1,cellular,15,may,1,-1,0,none,16:50:03,16:52:16,2.0
2641,50,blue-collar,married,,0,1389,1,0,none,19,jun,3,-1,0,none,16:48:17,16:50:59,2.0
2642,56,blue-collar,divorced,primary,0,-9,1,1,cellular,8,may,1,-1,0,none,09:28:10,09:40:18,12.0
2643,52,services,married,secondary,0,992,1,0,cellular,27,oct,1,515,1,failure,12:06:58,12:14:02,7.0
2644,34,blue-collar,married,secondary,0,640,1,0,cellular,29,apr,2,-1,0,none,12:19:22,12:29:58,10.0
2645,32,management,married,tertiary,0,169,0,0,telephone,14,aug,2,-1,0,none,15:02:29,15:14:07,11.0
2646,33,blue-collar,single,primary,0,863,1,0,telephone,13,may,3,-1,0,none,10:00:56,10:11:18,10.0
2647,32,blue-collar,single,secondary,0,706,1,0,none,20,may,1,-1,0,none,14:31:11,14:33:43,2.0
2648,35,management,married,tertiary,0,775,0,0,none,27,jul,1,-1,0,none,16:36:55,16:37:04,0.0
2649,31,management,married,tertiary,0,0,1,1,cellular,28,jul,8,-1,0,none,14:10:58,14:22:02,11.0
2650,33,admin.,single,secondary,0,3160,0,0,none,18,jun,13,-1,0,none,17:38:39,17:50:38,11.0
2651,37,management,married,tertiary,0,0,1,0,cellular,23,apr,5,153,7,failure,12:34:51,12:38:53,4.0
2652,46,blue-collar,married,,0,9328,1,0,cellular,5,may,3,-1,0,none,09:00:38,09:12:43,12.0
2653,58,management,divorced,tertiary,0,5701,0,0,cellular,2,feb,1,-1,0,none,15:36:32,15:45:13,8.0
2654,29,blue-collar,married,secondary,0,-475,1,0,none,3,jun,2,-1,0,none,17:52:12,18:01:10,8.0
2655,46,blue-collar,single,primary,0,10,0,0,none,18,jun,6,-1,0,none,17:21:19,17:22:23,1.0
2656,33,housemaid,single,tertiary,0,1107,1,0,cellular,18,mar,1,-1,0,none,14:00:26,14:03:47,3.0
2657,49,housemaid,married,primary,0,889,0,0,telephone,7,jul,1,-1,0,none,10:06:19,10:12:47,6.0
2658,47,blue-collar,married,primary,0,2466,1,0,none,13,may,2,-1,0,none,13:59:30,14:01:52,2.0
2659,59,management,single,secondary,0,671,1,1,none,15,may,5,-1,0,none,12:17:16,12:19:53,2.0
2660,33,management,single,tertiary,0,224,0,0,cellular,8,mar,2,-1,0,none,09:43:59,09:48:00,4.0
2661,39,admin.,married,secondary,0,563,1,0,cellular,4,may,3,-1,0,none,15:01:02,15:04:12,3.0
2662,32,management,married,tertiary,0,1501,1,0,none,23,may,6,-1,0,none,13:57:47,13:58:57,1.0
2663,55,management,married,primary,0,113,0,0,cellular,12,aug,1,457,3,failure,11:27:57,11:33:03,5.0
2664,52,technician,married,secondary,0,386,0,0,cellular,20,apr,1,-1,0,none,11:27:48,11:35:06,7.0
2665,34,admin.,married,secondary,0,48,1,0,cellular,7,may,2,287,3,other,16:42:56,17:13:02,30.0
2666,25,technician,single,secondary,0,102,0,1,cellular,8,jul,2,-1,0,none,16:35:07,16:44:41,9.0
