@relation knn

@attribute Category numeric
@attribute Reviews numeric
@attribute Size numeric
@attribute Genres numeric

@data
11,125,15,23
18,2,21,12
4,2,8,6
16,19,11,28
17,5534114,53,35
18,2,12,12
31,25,17,101
26,7,9.8,92
11,62,17,23
18,4,30,18
1,22,97,3
13,2,8.3,25
26,52,7.9,92
16,141,15,28
18,130,13,12
13,38487,60,25
25,55,25,90
17,8649,39,35
17,43645,46,31
18,44027,52,36
4,6,7.7,6
17,83671,30,41
17,164,17,35
17,85410,39,41
17,839206,12,41
17,20364,45,41
18,1228,29,12
18,26347,48,18
17,71476,50,35
17,995002,0,45
18,29415,66,44
23,79464,27,38
18,72522,51,44
17,3878,69,35
23,2980,21,38
22,28429,14,87
18,60097,19,81
18,3502,61,44
18,9296,28,18
17,12257,49,41
18,12919,94,55
17,8122,23,35
18,221691,94,37
22,201,2.5,87
26,40,13,92
19,2,33,84
26,13,15,92
18,10,8.2,37
18,5,8.1,37
17,320334,27,35
18,108,0,12
19,30,4.1,84
4,27,6,6
18,4,5.8,12
17,28151,49,41
26,4,14,92
18,73185,46,44
11,232,29,23
23,18584,49,38
25,247,8.2,90
18,687136,54,32
17,1063,18,45
17,2027,56,45
18,26545,40,32
18,70753,14,37
17,2431,24,45
18,21735,37,44
18,2249,0,2
17,2917,22,45
18,83427,16,44
25,615,2,90
25,424,3.5,90
25,875,8.5,90
6,15036,0,9
6,197,0,9
6,4838,0,9
6,481,0,9
27,37277,13,93
27,112,2.4,93
25,154,3.4,90
6,13469,5.1,9
6,201,0,9
27,32,9.7,93
25,6736,0,90
6,97,0,9
25,85,2.4,90
16,2390,35,28
18,15,3.9,18
25,142,0,90
25,479,0,90
25,3673,5.8,90
18,39,2.8,12
18,691,5.8,36
6,1711,2.1,9
27,115,1.4,93
11,112,3.9,23
16,346,7.5,28
6,2372,58,9
6,49,4,9
26,1042,0,92
25,134203,4.1,90
6,37,14,9
25,132,2.6,90
16,552,7.6,28
26,128,11,92
18,4,8,18
6,382,2.3,9
18,3543,49,44
18,1619,43,44
26,78,10,92
17,32,24,31
1,107,27,3
18,15,46,44
18,42432,36,44
26,86,17,92
24,10,8,88
18,32,37,44
18,30668,33,34
18,109,25,44
26,3,15,92
18,59768,0,62
18,26224,43,44
18,105954,43,44
17,2071,36,41
18,38473,23,34
17,452589,99,35
17,2183,46,41
22,156322,0,87
17,35171,45,41
18,2505,2.9,18
18,660613,21,44
18,22570,35,44
17,182,41,45
27,12,2.2,93
17,16282,35,35
18,187,54,44
17,103199,44,35
17,33788,27,41
19,1517,8.5,84
18,129542,63,114
23,1420,20,38
4,1,3.5,6
25,12700,10,90
11,67,2.4,23
17,301895,25,41
23,1211,15,38
17,25275,21,41
18,119,17,18
23,2,26,38
23,36,2.6,38
25,1456,15,90
23,47688,17,38
24,871,45,88
23,60,24,38
18,246,11,12
18,1481,3.1,18
18,87,30,12
18,582,3.2,18
18,25,5.6,18
27,10,7.1,93
31,146,7.1,101
18,27,31,18
16,853,34,28
25,148,9.2,90
29,116,36,98
23,1338,15,38
29,30,2,98
4,17,6.1,6
27,29,0,93
23,656,22,38
18,70,4.4,18
24,11,86,88
24,100,13,88
3,7,12,5
25,3,41,90
3,5,8.2,5
16,40,8,28
23,340,15,38
18,65,0,12
18,665,5.3,12
18,36,9.4,12
31,763,2.2,101
27,6,43,93
13,143,0,25
24,92,20,88
16,10,21,28
24,80,37,88
23,1566,26,38
31,76,7.8,101
16,33,28,28
22,41,7.8,87
16,14,2.6,28
18,168,7.6,12
31,75,8.1,101
16,5,9.5,28
31,14221,1.8,101
16,53,16,28
18,126,45,32
31,133,14,101
24,3,12,88
16,1213,13,28
4,97,9.9,6
11,178,12,23
18,5,69,12
13,499,34,25
18,87,5.4,12
24,144,8.7,88
24,8,18,88
31,89,5.7,101
17,1351833,12,35
16,4,15,28
32,63,1.6,102
31,202,38,101
18,14,11,12
31,3320,14,101
21,3023,0,86
11,133,30,23
16,133,13,28
23,11460,0,38
31,66407,19,101
30,54815,0,99
22,181,10,87
18,44,45,32
20,2093,7,85
18,12,12,18
26,4,9.2,92
4,14,3.3,6
16,4,14,28
11,139,3.3,23
22,8,9,87
26,143,0,92
17,88941,34,35
17,16815,59,35
26,6,0,92
26,6,0,92
26,159,0,92
17,11235,0,33
31,2207,9.8,101
27,1075,0,93
17,85468,36,31
23,36183,20,38
17,55014,28,35
18,128,3.2,12
17,1012,50,35
18,275048,41,36
25,1916,0,90
20,19,3.1,85
26,5,0,92
18,19,1.6,18
17,2,16,31
17,5,21,31
4,7,2,6
22,1519671,0,87
26,153176,4.3,92
17,7279,54,41
21,61392,0,86
29,3471,0,98
20,68358,7.2,85
7,1145,1.4,10
22,162564,11,87
17,9183,49,35
11,28,15,23
16,31,25,28
6,36981,4,9
17,14,16,31
26,649,11,92
23,111809,40,38
3,60,3.7,5
32,8,0,102
22,26252,24,87
25,222,16,90
25,271908,8.1,90
15,332083,6.3,27
19,410,60,84
18,121321,46,18
25,3268,0,90
26,178,1.4,92
32,3,44,102
17,196,11,41
6,9894,39,9
22,316378,4.4,87
25,8484,1.7,90
16,32,7.9,28
18,16,1.2,18
26,96,3.8,92
17,38,29,31
25,2531,3.3,90
11,48,26,23
21,33599,12,86
4,123,3.3,6
32,334,0,102
25,58,2.5,90
25,422,72,90
25,10786,4.3,90
13,35,2.4,25
18,922,0,18
20,622,0,85
25,452,7,90
10,8,16,22
19,63,24,84
17,795,41,35
27,17,2.4,93
17,1,24,41
17,404,2.2,31
18,939,38,48
18,135,75,48
18,17,50,36
17,834117,44,35
17,252,11,35
17,340,72,35
17,245455,84,35
18,1405,9.5,37
25,455,2.8,90
17,297,48,35
17,368,48,35
6,1035,20,9
17,1287,38,40
17,21661,16,47
17,28510,78,33
25,7339,4,90
25,61445,7.8,90
16,32433,46,28
20,2036,6.8,85
25,174,12,90
18,52,19,12
18,185,28,18
17,56496,81,35
17,5442,17,33
16,3,15,28
18,376223,24,36
4,19,21,6
18,80,13,12
18,785,31,18
3,5775,4.9,5
25,885,8,90
3,52,3.6,5
18,22,8.6,12
20,88486,0,85
18,117,13,12
5,291,13,7
3,603,7.4,5
31,881,2.3,101
29,1195,0,98
3,44,0,5
18,7,2.6,12
18,38,53,12
18,4,3.6,12
3,114,0,5
16,398307,19,28
